0.58,0.499,0.428,0.368,0.314,0.128,0.114,0.104,0.096,0.092,0.066,0.076,0.088,0.097,0.095,1.708,2.876,4.541,6.96,10.628,0.983,1.299,1.651,2.058,2.562,0.016,0.013,0.011,0.009,0.008,0.952,0.919,0.872,0.807,0.712,1
0.555,0.446,0.358,0.29,0.249,0.119,0.101,0.087,0.078,0.073,0.076,0.09,0.106,0.114,0.114,2.021,4.116,7.855,13.524,18.69,1.072,1.561,2.17,2.862,3.404,0.014,0.01,0.008,0.006,0.005,0.943,0.883,0.777,0.617,0.473,1
0.556,0.433,0.322,0.23,0.149,0.078,0.065,0.053,0.045,0.039,0.134,0.162,0.206,0.247,0.278,2.006,4.55,10.475,24.013,56.377,1.068,1.643,2.515,3.838,6.016,0.006,0.004,0.003,0.002,0.002,0.992,0.982,0.959,0.907,0.789,2
0.483,0.366,0.27,0.196,0.131,0.074,0.061,0.051,0.043,0.037,0.124,0.15,0.185,0.217,0.237,3.356,7.879,17.706,38.668,82.872,1.389,2.139,3.226,4.801,7.176,0.005,0.004,0.003,0.002,0.001,0.977,0.947,0.88,0.739,0.437,2
0.459,0.34,0.249,0.182,0.147,0.075,0.061,0.052,0.046,0.043,0.117,0.143,0.177,0.203,0.209,3.624,8.601,18.566,37.539,62.603,1.476,2.295,3.403,4.86,6.273,0.006,0.004,0.003,0.002,0.002,0.97,0.928,0.842,0.677,0.457,2
0.532,0.416,0.325,0.261,0.219,0.105,0.088,0.076,0.068,0.063,0.091,0.11,0.136,0.156,0.163,2.398,5.291,10.878,20.061,32.494,1.169,1.761,2.518,3.394,4.302,0.011,0.008,0.006,0.005,0.004,0.961,0.914,0.824,0.672,0.46,2
0.433,0.319,0.241,0.176,0.134,0.076,0.062,0.053,0.046,0.043,0.131,0.157,0.189,0.211,0.214,4.518,10.613,22.365,40.979,65.374,1.638,2.527,3.67,5.069,6.511,0.006,0.004,0.003,0.002,0.002,0.953,0.89,0.767,0.574,0.328,2
0.473,0.352,0.266,0.197,0.152,0.081,0.068,0.058,0.051,0.047,0.132,0.158,0.194,0.222,0.236,3.562,8.115,17.48,34.92,67.255,1.433,2.201,3.237,4.588,6.338,0.007,0.005,0.003,0.003,0.002,0.971,0.934,0.857,0.709,0.42,2
0.546,0.436,0.336,0.267,0.217,0.113,0.096,0.082,0.073,0.069,0.073,0.087,0.104,0.115,0.119,2.129,4.331,8.657,15.421,24.284,1.105,1.607,2.307,3.106,3.928,0.013,0.009,0.007,0.005,0.005,0.945,0.887,0.773,0.592,0.356,2
0.526,0.413,0.309,0.216,0.12,0.061,0.052,0.045,0.04,0.036,0.153,0.179,0.216,0.244,0.26,2.438,5.108,10.938,24.594,62.383,1.187,1.75,2.593,3.954,6.579,0.004,0.003,0.002,0.002,0.001,0.995,0.991,0.982,0.964,0.932,2
0.464,0.372,0.304,0.253,0.203,0.096,0.083,0.074,0.068,0.064,0.1,0.116,0.136,0.15,0.158,3.55,6.857,11.852,19.234,30.974,1.453,2.034,2.685,3.427,4.388,0.009,0.007,0.005,0.005,0.004,0.938,0.88,0.791,0.658,0.438,2
0.539,0.417,0.308,0.21,0.135,0.072,0.06,0.051,0.044,0.04,0.123,0.146,0.179,0.207,0.222,2.278,5.041,11.56,27.153,62.163,1.138,1.729,2.64,4.106,6.409,0.005,0.004,0.003,0.002,0.002,0.991,0.98,0.956,0.9,0.788,2
0.524,0.41,0.312,0.218,0.168,0.08,0.067,0.056,0.048,0.045,0.119,0.143,0.181,0.216,0.23,2.399,5.187,11.647,25.557,50.202,1.185,1.767,2.645,3.984,5.541,0.006,0.004,0.003,0.002,0.002,0.985,0.967,0.926,0.837,0.68,2
0.416,0.287,0.191,0.124,0.085,0.048,0.038,0.031,0.026,0.023,0.213,0.258,0.322,0.381,0.416,4.774,12.684,31.18,74.717,165.646,1.706,2.818,4.479,7.008,10.522,0.002,0.001,0.001,0.001,0.001,0.992,0.978,0.946,0.87,0.714,2
0.49,0.376,0.286,0.221,0.173,0.086,0.071,0.062,0.055,0.053,0.141,0.169,0.205,0.224,0.223,3.231,7.594,16.141,30.575,52.668,1.358,2.082,3.036,4.217,5.522,0.007,0.005,0.004,0.003,0.003,0.978,0.948,0.888,0.778,0.587,2
0.506,0.389,0.302,0.239,0.187,0.095,0.079,0.068,0.06,0.056,0.09,0.108,0.13,0.145,0.149,2.776,6.054,12.155,21.67,34.976,1.27,1.906,2.714,3.654,4.688,0.009,0.006,0.005,0.004,0.003,0.956,0.904,0.806,0.649,0.43,2
0.516,0.394,0.29,0.229,0.203,0.093,0.077,0.064,0.058,0.056,0.112,0.135,0.165,0.183,0.183,2.62,6.052,13.054,23.144,35.026,1.228,1.898,2.831,3.791,4.576,0.009,0.006,0.004,0.003,0.003,0.97,0.929,0.846,0.722,0.567,2
0.385,0.272,0.183,0.121,0.083,0.044,0.036,0.03,0.026,0.024,0.257,0.304,0.367,0.414,0.432,6.486,15.89,36.842,79.885,165.804,1.969,3.117,4.811,7.22,10.608,0.002,0.001,0.001,0.001,0.001,0.994,0.985,0.967,0.93,0.864,2
0.478,0.367,0.274,0.203,0.152,0.065,0.054,0.046,0.04,0.035,0.144,0.173,0.216,0.258,0.284,3.207,6.918,15.271,33.777,71.728,1.384,2.057,3.052,4.493,6.541,0.004,0.003,0.002,0.002,0.001,0.986,0.971,0.934,0.853,0.682,2
0.57,0.462,0.378,0.325,0.27,0.128,0.109,0.096,0.088,0.083,0.06,0.071,0.083,0.091,0.093,1.878,3.782,6.941,11.36,16.255,1.024,1.485,2.023,2.57,3.136,0.016,0.012,0.009,0.008,0.007,0.933,0.864,0.747,0.578,0.384,2
0.414,0.314,0.239,0.191,0.163,0.08,0.067,0.059,0.054,0.051,0.126,0.149,0.176,0.19,0.189,5.441,12.032,23.474,39.787,53.857,1.755,2.621,3.708,4.843,5.698,0.006,0.005,0.003,0.003,0.003,0.927,0.838,0.683,0.46,0.266,2
0.518,0.413,0.325,0.255,0.218,0.104,0.088,0.077,0.069,0.065,0.084,0.1,0.121,0.136,0.136,2.499,5.118,9.916,17.55,27.002,1.209,1.754,2.455,3.297,4.063,0.011,0.008,0.006,0.005,0.004,0.951,0.9,0.803,0.648,0.453,2
0.486,0.355,0.254,0.183,0.143,0.07,0.057,0.047,0.04,0.037,0.137,0.169,0.218,0.261,0.28,3.281,8.128,18.996,40.043,64.018,1.374,2.197,3.39,4.953,6.347,0.005,0.003,0.002,0.002,0.001,0.983,0.958,0.904,0.8,0.683,2
0.535,0.397,0.277,0.182,0.114,0.059,0.048,0.039,0.033,0.028,0.165,0.202,0.26,0.311,0.345,2.304,5.692,14.425,35.97,94.937,1.145,1.849,2.985,4.78,7.869,0.004,0.002,0.002,0.001,0.001,0.996,0.99,0.976,0.944,0.862,2
0.49,0.388,0.306,0.255,0.215,0.086,0.073,0.064,0.057,0.054,0.094,0.108,0.128,0.144,0.153,3.075,6.102,11.315,18.312,27.387,1.34,1.917,2.633,3.354,4.111,0.007,0.005,0.004,0.003,0.003,0.961,0.922,0.856,0.767,0.66,2
0.486,0.368,0.278,0.21,0.157,0.079,0.066,0.056,0.049,0.044,0.122,0.148,0.185,0.215,0.229,3.183,7.212,15.533,31.55,62.973,1.364,2.08,3.05,4.341,6.169,0.006,0.004,0.003,0.002,0.002,0.975,0.944,0.879,0.753,0.515,2
0.524,0.391,0.285,0.209,0.157,0.066,0.054,0.045,0.038,0.035,0.148,0.18,0.226,0.271,0.302,2.474,5.927,13.448,28.397,57.542,1.197,1.893,2.88,4.214,5.945,0.004,0.003,0.002,0.001,0.001,0.993,0.984,0.965,0.926,0.854,2
0.563,0.442,0.344,0.269,0.207,0.103,0.085,0.073,0.064,0.059,0.084,0.1,0.121,0.14,0.15,1.977,4.16,8.082,15.074,27.886,1.045,1.57,2.228,3.067,4.196,0.011,0.007,0.005,0.004,0.003,0.97,0.938,0.879,0.776,0.592,2
0.498,0.388,0.304,0.229,0.186,0.097,0.082,0.07,0.061,0.056,0.107,0.128,0.153,0.166,0.168,3.113,7.035,14.618,27.624,42.959,1.321,1.991,2.876,4.019,5.084,0.009,0.007,0.005,0.004,0.003,0.953,0.895,0.783,0.592,0.37,2
0.459,0.348,0.265,0.199,0.155,0.085,0.071,0.061,0.053,0.048,0.118,0.14,0.168,0.185,0.188,3.922,8.808,17.986,33.703,56.74,1.506,2.272,3.255,4.513,5.907,0.007,0.005,0.004,0.003,0.002,0.953,0.895,0.784,0.594,0.318,2
0.556,0.437,0.33,0.252,0.201,0.106,0.088,0.074,0.065,0.06,0.072,0.087,0.106,0.121,0.126,1.952,4.255,8.944,17.287,29.15,1.062,1.6,2.355,3.299,4.28,0.011,0.008,0.006,0.004,0.004,0.96,0.914,0.818,0.644,0.397,2
0.533,0.427,0.347,0.279,0.245,0.133,0.114,0.102,0.093,0.091,0.06,0.071,0.081,0.084,0.083,2.321,4.649,8.52,14.186,18.655,1.156,1.666,2.266,2.952,3.419,0.018,0.013,0.01,0.009,0.008,0.886,0.771,0.579,0.294,0.074,2
0.449,0.334,0.256,0.199,0.161,0.073,0.06,0.051,0.046,0.042,0.138,0.164,0.197,0.22,0.232,4.08,9.32,19.107,33.822,55.606,1.547,2.368,3.386,4.526,5.806,0.005,0.004,0.003,0.002,0.002,0.969,0.928,0.853,0.737,0.564,2
0.507,0.384,0.279,0.207,0.158,0.078,0.064,0.053,0.045,0.041,0.125,0.152,0.192,0.222,0.233,2.685,6.327,14.775,30.846,54.264,1.256,1.954,3.004,4.358,5.839,0.006,0.004,0.003,0.002,0.002,0.983,0.96,0.908,0.807,0.661,2
0.49,0.375,0.275,0.197,0.139,0.062,0.052,0.043,0.037,0.032,0.151,0.182,0.226,0.262,0.284,3.028,6.793,14.552,30.114,61.907,1.335,2.024,2.999,4.378,6.325,0.004,0.003,0.002,0.001,0.001,0.989,0.976,0.949,0.895,0.79,2
0.389,0.271,0.189,0.136,0.119,0.057,0.046,0.038,0.033,0.031,0.173,0.208,0.255,0.292,0.305,6.022,14.739,33.922,68.988,112.858,1.912,3.032,4.64,6.642,8.354,0.003,0.002,0.001,0.001,0.001,0.97,0.926,0.83,0.655,0.435,2
0.474,0.35,0.268,0.207,0.158,0.075,0.062,0.053,0.048,0.044,0.118,0.143,0.179,0.203,0.214,3.376,8.184,17.287,31.219,57.657,1.412,2.222,3.209,4.327,5.892,0.006,0.004,0.003,0.002,0.002,0.982,0.956,0.907,0.834,0.709,2
0.573,0.484,0.4,0.329,0.277,0.129,0.114,0.102,0.092,0.087,0.076,0.09,0.109,0.125,0.129,1.757,3.16,5.604,10.708,21.723,1.002,1.366,1.832,2.485,3.356,0.017,0.013,0.01,0.009,0.008,0.966,0.938,0.888,0.777,0.506,2
0.541,0.448,0.364,0.303,0.251,0.094,0.083,0.074,0.068,0.064,0.11,0.127,0.149,0.166,0.175,2.17,4.068,7.238,12.123,21.063,1.121,1.554,2.094,2.705,3.534,0.009,0.007,0.005,0.005,0.004,0.988,0.977,0.959,0.931,0.885,2
0.6,0.469,0.353,0.268,0.219,0.109,0.09,0.075,0.065,0.06,0.068,0.084,0.11,0.133,0.143,1.501,3.446,7.808,16.187,30.051,0.916,1.434,2.183,3.162,4.219,0.012,0.008,0.006,0.004,0.004,0.977,0.947,0.879,0.749,0.533,2
0.477,0.347,0.246,0.177,0.141,0.076,0.061,0.051,0.044,0.041,0.119,0.146,0.185,0.216,0.226,3.328,8.209,19.391,40.566,67.221,1.401,2.238,3.467,5.067,6.538,0.006,0.004,0.003,0.002,0.002,0.975,0.938,0.853,0.692,0.492,2
0.515,0.404,0.307,0.223,0.153,0.074,0.062,0.052,0.044,0.037,0.116,0.14,0.175,0.207,0.23,2.773,6.064,12.877,26.669,53.258,1.249,1.858,2.725,3.99,5.852,0.005,0.004,0.003,0.002,0.001,0.983,0.963,0.923,0.843,0.695,2
0.494,0.383,0.29,0.207,0.142,0.057,0.048,0.041,0.035,0.032,0.169,0.203,0.252,0.294,0.321,3.15,6.966,14.662,30.17,60.02,1.343,2.01,2.934,4.291,6.211,0.003,0.002,0.002,0.001,0.001,0.995,0.988,0.975,0.951,0.911,2
0.464,0.37,0.295,0.244,0.204,0.078,0.067,0.059,0.054,0.051,0.118,0.139,0.163,0.181,0.189,3.508,6.78,12.034,19.938,31.502,1.45,2.036,2.735,3.509,4.406,0.006,0.005,0.004,0.003,0.003,0.967,0.936,0.886,0.811,0.711,2
0.466,0.347,0.265,0.221,0.196,0.089,0.073,0.063,0.057,0.055,0.1,0.12,0.142,0.154,0.157,3.692,8.909,17.588,27.438,37.806,1.461,2.288,3.244,4.049,4.769,0.008,0.005,0.004,0.003,0.003,0.941,0.858,0.721,0.568,0.415,2
0.53,0.428,0.347,0.283,0.218,0.092,0.078,0.069,0.063,0.061,0.092,0.11,0.131,0.139,0.141,2.37,4.816,8.99,14.913,24.598,1.166,1.677,2.3,2.977,3.901,0.008,0.006,0.005,0.004,0.004,0.97,0.94,0.888,0.816,0.711,2
0.557,0.449,0.345,0.251,0.194,0.079,0.067,0.056,0.047,0.042,0.104,0.125,0.155,0.182,0.205,2.104,4.137,8.684,18.196,36.828,1.071,1.548,2.276,3.349,4.718,0.006,0.004,0.003,0.002,0.002,0.987,0.975,0.949,0.894,0.789,2
0.472,0.342,0.248,0.184,0.129,0.05,0.041,0.034,0.03,0.028,0.19,0.233,0.295,0.351,0.387,3.546,8.805,20.292,43.405,90.631,1.438,2.299,3.505,5.095,7.335,0.003,0.002,0.001,0.001,0.001,0.996,0.99,0.976,0.95,0.899,2
0.523,0.414,0.329,0.254,0.199,0.075,0.064,0.056,0.049,0.044,0.132,0.159,0.196,0.233,0.258,2.57,5.49,11.653,23.762,44.106,1.21,1.787,2.583,3.67,5.042,0.006,0.004,0.003,0.002,0.002,0.988,0.974,0.944,0.886,0.786,2
0.5,0.394,0.31,0.244,0.203,0.074,0.063,0.055,0.049,0.046,0.134,0.157,0.187,0.209,0.215,2.893,5.92,11.386,21.055,37.716,1.293,1.878,2.627,3.568,4.68,0.006,0.004,0.003,0.002,0.002,0.985,0.97,0.941,0.892,0.81,2
0.548,0.42,0.311,0.231,0.156,0.072,0.06,0.05,0.042,0.038,0.117,0.144,0.186,0.22,0.232,2.088,4.837,11.682,26.775,55.282,1.096,1.703,2.644,3.983,5.855,0.005,0.004,0.002,0.002,0.001,0.992,0.982,0.957,0.904,0.812,2
0.452,0.348,0.261,0.194,0.147,0.066,0.055,0.047,0.04,0.037,0.152,0.182,0.224,0.261,0.271,4.039,8.881,18.73,37.156,68.288,1.538,2.289,3.334,4.736,6.473,0.004,0.003,0.002,0.002,0.001,0.979,0.954,0.902,0.806,0.634,2
0.521,0.39,0.282,0.201,0.145,0.08,0.066,0.055,0.047,0.042,0.108,0.132,0.167,0.197,0.21,2.502,6.0,13.555,29.213,60.634,1.205,1.899,2.897,4.307,6.293,0.006,0.004,0.003,0.002,0.002,0.98,0.951,0.887,0.752,0.474,2
0.512,0.4,0.315,0.246,0.196,0.076,0.065,0.056,0.05,0.046,0.127,0.152,0.187,0.213,0.226,2.751,5.741,11.128,20.515,36.817,1.246,1.836,2.583,3.53,4.735,0.006,0.004,0.003,0.003,0.002,0.987,0.973,0.947,0.905,0.838,2
0.527,0.395,0.285,0.204,0.124,0.065,0.053,0.044,0.037,0.033,0.143,0.174,0.216,0.252,0.275,2.469,6.089,14.928,35.638,88.077,1.186,1.893,2.967,4.547,7.289,0.004,0.003,0.002,0.001,0.001,0.993,0.983,0.959,0.904,0.773,2
0.476,0.353,0.258,0.187,0.135,0.068,0.056,0.047,0.042,0.038,0.145,0.175,0.216,0.246,0.263,3.451,8.526,19.154,38.266,70.748,1.416,2.242,3.37,4.799,6.675,0.005,0.003,0.002,0.002,0.001,0.984,0.96,0.911,0.825,0.689,2
0.467,0.342,0.239,0.166,0.112,0.057,0.046,0.038,0.033,0.03,0.183,0.222,0.278,0.329,0.354,3.516,8.563,20.706,48.708,113.736,1.444,2.281,3.574,5.512,8.443,0.003,0.002,0.001,0.001,0.001,0.995,0.987,0.97,0.932,0.856,2
0.533,0.41,0.311,0.231,0.186,0.104,0.086,0.073,0.064,0.06,0.087,0.105,0.129,0.145,0.152,2.378,5.338,11.201,21.189,34.362,1.162,1.778,2.611,3.651,4.682,0.011,0.007,0.005,0.004,0.004,0.955,0.899,0.789,0.602,0.346,2
0.445,0.309,0.211,0.155,0.126,0.068,0.054,0.044,0.038,0.037,0.153,0.189,0.237,0.269,0.282,4.385,12.324,30.438,61.192,110.878,1.592,2.687,4.269,6.109,8.095,0.005,0.003,0.002,0.001,0.001,0.975,0.929,0.823,0.643,0.339,2
0.488,0.385,0.297,0.215,0.16,0.087,0.074,0.063,0.054,0.048,0.111,0.132,0.164,0.194,0.203,3.107,6.508,14.021,30.85,58.253,1.349,1.959,2.864,4.277,5.973,0.008,0.005,0.004,0.003,0.002,0.966,0.929,0.848,0.666,0.371,2
0.453,0.347,0.265,0.205,0.157,0.075,0.062,0.054,0.047,0.044,0.124,0.147,0.178,0.201,0.213,4.028,8.748,17.352,31.386,53.817,1.527,2.266,3.218,4.396,5.844,0.006,0.004,0.003,0.002,0.002,0.963,0.921,0.843,0.717,0.524,2
0.505,0.415,0.335,0.274,0.236,0.103,0.09,0.079,0.071,0.067,0.084,0.101,0.119,0.133,0.137,2.668,4.947,8.913,15.238,24.081,1.259,1.728,2.337,3.053,3.756,0.011,0.008,0.006,0.005,0.005,0.945,0.898,0.816,0.684,0.492,2
0.556,0.452,0.351,0.269,0.208,0.103,0.088,0.075,0.065,0.06,0.078,0.094,0.117,0.139,0.149,2.009,4.045,8.016,15.501,28.45,1.07,1.538,2.205,3.106,4.238,0.011,0.008,0.006,0.004,0.004,0.969,0.937,0.874,0.754,0.534,2
0.447,0.304,0.204,0.135,0.081,0.055,0.043,0.035,0.029,0.026,0.169,0.208,0.268,0.328,0.365,4.27,11.798,30.672,76.753,180.931,1.58,2.68,4.368,6.988,10.911,0.003,0.002,0.001,0.001,0.001,0.988,0.966,0.91,0.771,0.439,2
0.492,0.381,0.292,0.22,0.146,0.065,0.055,0.047,0.041,0.037,0.141,0.17,0.209,0.243,0.26,3.0,6.727,13.862,28.115,57.971,1.328,2.0,2.874,4.1,6.093,0.004,0.003,0.002,0.002,0.001,0.989,0.977,0.953,0.908,0.831,2
0.445,0.316,0.214,0.147,0.104,0.062,0.05,0.041,0.034,0.03,0.158,0.192,0.242,0.288,0.312,4.088,10.622,26.443,61.892,135.808,1.563,2.549,4.057,6.229,9.347,0.004,0.002,0.002,0.001,0.001,0.983,0.954,0.883,0.72,0.375,2
0.532,0.414,0.31,0.248,0.2,0.097,0.081,0.069,0.061,0.057,0.091,0.111,0.136,0.153,0.162,2.3,5.073,10.742,19.503,32.782,1.155,1.746,2.571,3.467,4.485,0.009,0.007,0.005,0.004,0.003,0.968,0.93,0.852,0.732,0.553,2
0.524,0.39,0.274,0.182,0.095,0.063,0.051,0.041,0.034,0.029,0.145,0.177,0.229,0.281,0.319,2.523,6.198,15.618,38.633,100.513,1.202,1.925,3.088,4.956,8.384,0.004,0.003,0.002,0.001,0.001,0.993,0.982,0.955,0.887,0.697,2
0.474,0.363,0.276,0.196,0.133,0.076,0.063,0.053,0.045,0.039,0.125,0.147,0.18,0.209,0.226,3.435,7.534,15.774,31.871,62.245,1.417,2.12,3.075,4.45,6.397,0.006,0.004,0.003,0.002,0.002,0.974,0.943,0.88,0.756,0.527,2
0.5,0.397,0.314,0.242,0.183,0.091,0.078,0.068,0.061,0.058,0.12,0.139,0.165,0.183,0.187,3.095,6.483,13.318,26.625,47.107,1.314,1.906,2.702,3.827,5.178,0.008,0.006,0.005,0.004,0.003,0.974,0.946,0.888,0.774,0.603,2
0.48,0.367,0.274,0.204,0.137,0.068,0.057,0.047,0.041,0.036,0.151,0.181,0.224,0.261,0.289,3.312,7.392,15.862,32.517,65.66,1.391,2.099,3.09,4.435,6.5,0.005,0.003,0.002,0.002,0.001,0.987,0.971,0.937,0.873,0.748,2
0.487,0.371,0.263,0.182,0.131,0.068,0.056,0.047,0.04,0.035,0.149,0.181,0.23,0.281,0.313,3.053,6.99,16.251,38.245,93.525,1.344,2.057,3.17,4.878,7.566,0.005,0.003,0.002,0.002,0.001,0.988,0.974,0.938,0.852,0.62,2
0.523,0.389,0.272,0.179,0.104,0.064,0.052,0.042,0.034,0.029,0.149,0.184,0.236,0.287,0.323,2.619,6.655,16.823,42.271,108.963,1.214,1.968,3.172,5.118,8.41,0.004,0.003,0.002,0.001,0.001,0.992,0.979,0.946,0.863,0.642,2
0.463,0.333,0.229,0.163,0.124,0.06,0.048,0.039,0.032,0.029,0.167,0.205,0.262,0.311,0.339,3.995,10.114,24.404,56.211,115.52,1.483,2.391,3.803,5.844,8.354,0.004,0.002,0.001,0.001,0.001,0.986,0.965,0.915,0.808,0.616,2
0.491,0.365,0.255,0.163,0.099,0.062,0.05,0.041,0.034,0.029,0.18,0.219,0.28,0.337,0.371,3.226,8.433,22.709,60.725,165.114,1.358,2.197,3.617,5.97,9.796,0.004,0.003,0.002,0.001,0.001,0.994,0.984,0.956,0.881,0.653,2
0.442,0.321,0.226,0.166,0.128,0.061,0.05,0.042,0.037,0.034,0.182,0.223,0.285,0.339,0.367,4.335,10.895,25.755,55.281,112.386,1.597,2.549,3.937,5.729,8.002,0.004,0.003,0.002,0.001,0.001,0.989,0.973,0.937,0.865,0.732,2
0.477,0.359,0.263,0.188,0.13,0.057,0.047,0.039,0.034,0.03,0.162,0.195,0.239,0.281,0.313,3.477,8.059,17.708,39.278,89.906,1.418,2.181,3.271,4.881,7.368,0.003,0.002,0.002,0.001,0.001,0.993,0.983,0.963,0.92,0.829,2
0.409,0.28,0.189,0.127,0.086,0.053,0.042,0.034,0.029,0.026,0.205,0.249,0.313,0.368,0.403,5.395,14.252,35.086,80.719,167.101,1.791,2.959,4.697,7.183,10.474,0.003,0.002,0.001,0.001,0.001,0.984,0.958,0.897,0.764,0.512,2
0.478,0.362,0.269,0.194,0.149,0.078,0.065,0.054,0.047,0.042,0.129,0.155,0.193,0.221,0.236,3.336,7.891,18.389,40.636,73.958,1.397,2.149,3.246,4.804,6.519,0.006,0.004,0.003,0.002,0.002,0.971,0.932,0.841,0.648,0.362,2
0.556,0.447,0.353,0.272,0.211,0.088,0.074,0.064,0.055,0.049,0.107,0.129,0.157,0.179,0.193,2.061,4.403,9.085,18.157,34.936,1.076,1.587,2.277,3.226,4.516,0.008,0.006,0.004,0.003,0.002,0.983,0.964,0.925,0.851,0.717,2
0.434,0.319,0.235,0.179,0.138,0.064,0.052,0.044,0.039,0.035,0.151,0.182,0.223,0.251,0.26,4.415,10.343,21.723,39.654,73.265,1.626,2.515,3.669,4.97,6.784,0.004,0.003,0.002,0.002,0.001,0.977,0.946,0.887,0.796,0.63,2
0.452,0.326,0.226,0.154,0.105,0.069,0.056,0.047,0.041,0.038,0.155,0.189,0.236,0.269,0.28,3.906,9.929,23.398,50.877,110.428,1.523,2.45,3.81,5.707,8.371,0.005,0.003,0.002,0.002,0.001,0.985,0.961,0.907,0.798,0.546,2
0.39,0.269,0.181,0.12,0.093,0.054,0.043,0.035,0.03,0.027,0.202,0.246,0.311,0.361,0.371,6.028,15.585,39.642,94.934,195.628,1.906,3.096,4.953,7.707,11.022,0.003,0.002,0.001,0.001,0.001,0.979,0.946,0.861,0.662,0.294,2
0.414,0.31,0.243,0.201,0.17,0.078,0.065,0.058,0.053,0.05,0.118,0.14,0.166,0.181,0.185,4.853,10.693,19.357,30.452,42.099,1.721,2.572,3.479,4.379,5.176,0.006,0.004,0.003,0.003,0.002,0.936,0.86,0.746,0.603,0.455,2
0.55,0.453,0.373,0.299,0.232,0.107,0.093,0.082,0.073,0.066,0.08,0.093,0.111,0.125,0.129,2.092,4.032,7.343,12.82,20.618,1.092,1.533,2.074,2.771,3.612,0.012,0.009,0.007,0.005,0.004,0.963,0.929,0.869,0.77,0.623,2
0.518,0.399,0.306,0.255,0.217,0.115,0.096,0.083,0.077,0.074,0.082,0.097,0.115,0.124,0.123,2.604,5.945,11.687,18.524,26.8,1.223,1.871,2.66,3.366,4.071,0.013,0.009,0.007,0.006,0.005,0.928,0.835,0.673,0.475,0.224,2
0.433,0.314,0.226,0.159,0.111,0.062,0.05,0.042,0.036,0.032,0.177,0.216,0.27,0.315,0.344,4.285,10.583,24.048,51.948,111.703,1.609,2.546,3.852,5.708,8.34,0.004,0.003,0.002,0.001,0.001,0.984,0.96,0.909,0.807,0.598,2
0.485,0.359,0.259,0.191,0.148,0.086,0.07,0.058,0.051,0.047,0.105,0.126,0.154,0.171,0.178,3.119,7.328,16.314,32.129,52.443,1.356,2.119,3.204,4.544,5.867,0.007,0.005,0.003,0.003,0.002,0.958,0.902,0.783,0.571,0.301,2
0.488,0.356,0.269,0.19,0.127,0.056,0.045,0.039,0.034,0.03,0.162,0.197,0.247,0.291,0.315,3.262,8.159,18.106,39.535,88.2,1.367,2.195,3.262,4.836,7.344,0.003,0.002,0.001,0.001,0.001,0.994,0.985,0.967,0.933,0.865,2
0.49,0.369,0.279,0.216,0.178,0.079,0.064,0.055,0.048,0.043,0.109,0.132,0.163,0.185,0.196,3.085,7.286,15.223,28.749,47.887,1.343,2.086,3.032,4.164,5.339,0.006,0.004,0.003,0.002,0.002,0.973,0.936,0.866,0.749,0.59,2
0.454,0.346,0.269,0.221,0.189,0.08,0.066,0.057,0.052,0.05,0.112,0.133,0.158,0.172,0.172,3.959,8.753,16.615,26.251,34.425,1.518,2.272,3.158,3.993,4.639,0.006,0.004,0.003,0.003,0.002,0.955,0.9,0.808,0.694,0.595,2
0.473,0.363,0.289,0.237,0.204,0.069,0.058,0.051,0.047,0.044,0.12,0.143,0.173,0.198,0.208,3.313,7.121,13.392,22.394,36.049,1.407,2.084,2.864,3.71,4.603,0.005,0.003,0.003,0.002,0.002,0.985,0.967,0.939,0.901,0.849,2
0.355,0.242,0.174,0.129,0.093,0.051,0.041,0.034,0.03,0.027,0.205,0.248,0.302,0.339,0.353,8.37,21.849,47.26,85.636,153.961,2.208,3.614,5.365,7.293,9.951,0.003,0.002,0.001,0.001,0.001,0.967,0.912,0.809,0.649,0.372,2
0.399,0.277,0.197,0.151,0.106,0.06,0.048,0.04,0.035,0.031,0.172,0.211,0.265,0.306,0.329,6.001,15.884,37.669,76.596,143.345,1.877,3.063,4.694,6.665,9.171,0.004,0.002,0.002,0.001,0.001,0.972,0.926,0.826,0.651,0.366,2
0.443,0.322,0.241,0.176,0.14,0.068,0.055,0.047,0.041,0.037,0.16,0.193,0.236,0.27,0.288,4.354,10.707,23.201,46.728,94.241,1.59,2.516,3.705,5.305,7.388,0.005,0.003,0.002,0.002,0.001,0.979,0.948,0.887,0.773,0.548,2
0.567,0.464,0.371,0.301,0.248,0.115,0.098,0.085,0.075,0.07,0.062,0.073,0.088,0.101,0.11,1.851,3.683,6.97,11.993,18.444,1.025,1.467,2.035,2.703,3.394,0.013,0.01,0.007,0.006,0.005,0.952,0.905,0.821,0.693,0.518,2
0.505,0.386,0.282,0.209,0.152,0.087,0.072,0.06,0.052,0.048,0.106,0.13,0.165,0.188,0.194,2.73,6.389,14.44,28.608,45.736,1.267,1.953,2.964,4.199,5.5,0.008,0.005,0.004,0.003,0.002,0.968,0.925,0.829,0.657,0.452,2
0.448,0.343,0.259,0.203,0.163,0.077,0.064,0.055,0.049,0.045,0.115,0.137,0.166,0.189,0.197,3.867,8.257,16.735,30.713,49.032,1.528,2.255,3.238,4.363,5.588,0.006,0.004,0.003,0.002,0.002,0.959,0.912,0.822,0.669,0.47,2
